0.0,0.0,0.0,-0.034610629081726074,-0.03286135196685791,-0.019066258229472055,-0.06384718418121338,-0.09533989429473877,-0.0329118006752509,-0.055537641048431396,-0.1544392704963684,-0.04744822614655675,-0.021959006786346436,-0.16940107941627502,-0.06131555967793645,-0.04566711187362671,-0.2032577395439148,-0.0222450670676011,-0.04970502853393555,-0.3046249449253082,-0.042810653232194795,-0.04863017797470093,-0.36117392778396606,-0.05454216235146703,-0.04672503471374512,-0.41194507479667664,-0.06325479307041348,-0.014260530471801758,-0.1944555640220642,-0.026285552315570726,-0.014238595962524414,-0.2412424385547638,-0.060609643243410005,-0.019739925861358643,-0.1721477508544922,-0.06626260735855283,-0.02226310968399048,-0.1292681097984314,-0.06162969105706395,0.014300823211669922,-0.17324230074882507,-0.03278636270032109,0.012372374534606934,-0.19569534063339233,-0.06342948683366956,0.00296783447265625,-0.13025712966918945,-0.05614523299799146,-0.0005067586898803711,-0.09782510995864868,-0.04262848653660001,0.040717363357543945,-0.14265882968902588,-0.04128725164399327,0.03737950325012207,-0.16153785586357117,-0.057504285954095735,0.02516239881515503,-0.11884909868240356,-0.04963052355513753,0.01976168155670166,-0.09496098756790161,-0.03916950979099454,draw
0.0,0.0,0.0,-0.03338378667831421,-0.034232914447784424,-0.018028744685310016,-0.06101340055465698,-0.09466993808746338,-0.032154924425142895,-0.05305701494216919,-0.15019267797470093,-0.047286774220722805,-0.021137356758117676,-0.16689059138298035,-0.06173557341362823,-0.04330939054489136,-0.20293670892715454,-0.02223057225610603,-0.047316789627075195,-0.3033774495124817,-0.04404872581626762,-0.04641300439834595,-0.3597068190574646,-0.05628602504994262,-0.044599056243896484,-0.4104037582874298,-0.06506001130010475,-0.012117147445678711,-0.19279751181602478,-0.02682376019920696,-0.014715313911437988,-0.23821121454238892,-0.0606205381479441,-0.02056753635406494,-0.1659814417362213,-0.06535141840841163,-0.02210599184036255,-0.12642472982406616,-0.060516025128620754,0.016560852527618408,-0.17099079489707947,-0.033961902561443935,0.012786328792572021,-0.19705358147621155,-0.06446533575918068,0.0035656094551086426,-0.12874698638916016,-0.055395989867705,0.001706242561340332,-0.09787297248840332,-0.04090778827931274,0.04350590705871582,-0.14017266035079956,-0.04302684143449653,0.039331793785095215,-0.1650417149066925,-0.05893950462605346,0.02727264165878296,-0.1215130090713501,-0.049551251533287655,0.023175835609436035,-0.09938502311706543,-0.03811881989504684,draw
0.0,0.0,0.0,-0.0328792929649353,-0.0307924747467041,-0.018822672184789724,-0.06096351146697998,-0.08915036916732788,-0.033943958919728345,-0.053269028663635254,-0.14312952756881714,-0.05001297254511172,-0.02349179983139038,-0.16227537393569946,-0.0653345327491408,-0.044067203998565674,-0.20303666591644287,-0.02322384749003703,-0.048719048500061035,-0.3007029891014099,-0.04626593400188739,-0.04859274625778198,-0.3570360243320465,-0.058717076074565,-0.04695314168930054,-0.4076995700597763,-0.0674506764526015,-0.01272130012512207,-0.19381234049797058,-0.027880212631309575,-0.01735079288482666,-0.23415905237197876,-0.06217402253695781,-0.02351677417755127,-0.1597369909286499,-0.06583370674797351,-0.023276805877685547,-0.12560313940048218,-0.06009777669259364,0.016255497932434082,-0.17239567637443542,-0.03540491346665675,0.010306596755981445,-0.19068750739097595,-0.06608813662477786,0.0005145072937011719,-0.12199223041534424,-0.05573068965622241,0.0005876421928405762,-0.09927511215209961,-0.04054128785082156,0.04353970289230347,-0.1419965624809265,-0.045073867183411664,0.03716760873794556,-0.16121330857276917,-0.06051402945467288,0.02457118034362793,-0.11569440364837646,-0.05018020082660968,0.022066831588745117,-0.09839463233947754,-0.038225986402714796,draw
0.0,0.0,0.0,-0.032348036766052246,-0.031769752502441406,-0.019314264171885753,-0.05995798110961914,-0.08944469690322876,-0.0344379090155833,-0.05218905210494995,-0.1437239646911621,-0.05044186789648464,-0.021388351917266846,-0.1614893078804016,-0.06577229801671436,-0.043289899826049805,-0.20286056399345398,-0.023303904795216823,-0.046466171741485596,-0.3013981580734253,-0.04539073560492923,-0.04587602615356445,-0.3570893406867981,-0.057410325148271824,-0.04380667209625244,-0.40773001313209534,-0.0660432160283797,-0.011715173721313477,-0.19254755973815918,-0.02761635858671596,-0.014450669288635254,-0.2333940863609314,-0.06142238084332874,-0.021992266178131104,-0.15987884998321533,-0.06544508341805866,-0.023274600505828857,-0.12390768527984619,-0.060178413280414844,0.017286956310272217,-0.1702323853969574,-0.034702430703806186,0.013396024703979492,-0.190768301486969,-0.06569939408557346,0.001637279987335205,-0.12198442220687866,-0.05650973249332836,-0.0008588433265686035,-0.0951184630393982,-0.042109313645529056,0.044099509716033936,-0.13909518718719482,-0.04385491017358234,0.03945106267929077,-0.15734294056892395,-0.060531857648062015,0.0250127911567688,-0.11137396097183228,-0.05138230998175075,0.01966613531112671,-0.09020578861236572,-0.040103535392450596,draw
0.0,0.0,0.0,-0.034343183040618896,-0.03506213426589966,-0.01887826598929543,-0.06171298027038574,-0.09322190284729004,-0.034214956459871715,-0.05355602502822876,-0.1479458212852478,-0.05070887297140736,-0.020475149154663086,-0.16859638690948486,-0.06654434069739956,-0.04394209384918213,-0.2041657567024231,-0.02138741478072781,-0.047714054584503174,-0.302790105342865,-0.04300886928784031,-0.046226680278778076,-0.3584628105163574,-0.05523496657358784,-0.043959736824035645,-0.40914084017276764,-0.06402402534829754,-0.012606561183929443,-0.1949918270111084,-0.026340570074788516,-0.01465696096420288,-0.24172750115394592,-0.061196537462345546,-0.02106475830078125,-0.17210152745246887,-0.0673856677089848,-0.023129940032958984,-0.13090312480926514,-0.06310343906032223,0.01593613624572754,-0.17375913262367249,-0.033936666098705714,0.013087689876556396,-0.19617560505867004,-0.06514864578591961,0.0031707286834716797,-0.12918484210968018,-0.05729970127092976,0.00019878149032592773,-0.09783321619033813,-0.04328004061924595,0.042665839195251465,-0.14302831888198853,-0.04354232713328976,0.03884875774383545,-0.16523823142051697,-0.05924431770788807,0.026478111743927002,-0.12132716178894043,-0.05008187681185383,0.021221935749053955,-0.09815031290054321,-0.03880405962216038,draw
0.0,0.0,0.0,-0.03423893451690674,-0.03591346740722656,-0.01765299420005917,-0.06233125925064087,-0.09758156538009644,-0.03123345616407036,-0.05278217792510986,-0.15282168984413147,-0.04617581161803841,-0.0197371244430542,-0.16881123185157776,-0.060482584118314975,-0.044409871101379395,-0.20898115634918213,-0.019647248267599338,-0.047716617584228516,-0.30875152349472046,-0.039621032952734225,-0.04676097631454468,-0.36360853910446167,-0.050719984054037326,-0.045094311237335205,-0.41394132375717163,-0.05886569264478325,-0.01366567611694336,-0.1984727382659912,-0.0243859236980164,-0.014582157135009766,-0.2417527437210083,-0.057111624806591266,-0.0215909481048584,-0.17246246337890625,-0.06238317879981636,-0.023618221282958984,-0.1322808861732483,-0.05804979073948502,0.014442384243011475,-0.17622792720794678,-0.03167884442157387,0.012771368026733398,-0.20190590620040894,-0.061593763708540195,0.0026262998580932617,-0.13585996627807617,-0.053724974572130435,0.000479280948638916,-0.10343945026397705,-0.040038615643450015,0.04060584306716919,-0.14447492361068726,-0.04088561254686951,0.039318740367889404,-0.1736903190612793,-0.056574762045809024,0.026608943939208984,-0.13104039430618286,-0.04775732773489594,0.021419823169708252,-0.10527622699737549,-0.03669269400782227,draw
0.0,0.0,0.0,-0.032805025577545166,-0.03651195764541626,-0.016858491872064008,-0.05918323993682861,-0.10089945793151855,-0.029931478027812375,-0.04825109243392944,-0.15360772609710693,-0.044429071073047055,-0.015911757946014404,-0.17094182968139648,-0.05854701605867518,-0.03938215970993042,-0.21151864528656006,-0.018778241996280087,-0.043016135692596436,-0.3085123896598816,-0.03847002220582141,-0.04253321886062622,-0.3625052869319916,-0.04967841488551272,-0.0412105917930603,-0.4114070534706116,-0.0579654460890211,-0.008591294288635254,-0.19945016503334045,-0.023963013489357365,-0.009814798831939697,-0.2401461899280548,-0.05727642012070788,-0.01902461051940918,-0.17119824886322021,-0.06358799320887698,-0.02267056703567505,-0.12921524047851562,-0.059674735937825574,0.018905818462371826,-0.1756426990032196,-0.03154567239116801,0.01639324426651001,-0.19777345657348633,-0.06145739165376796,0.003912508487701416,-0.1320752501487732,-0.054375283245555295,-0.00027436017990112305,-0.1003076434135437,-0.04120409471224917,0.044392168521881104,-0.1426304280757904,-0.040900345717183484,0.04091215133666992,-0.16635999083518982,-0.0566195247812189,0.026695728302001953,-0.1230018138885498,-0.048192467365971936,0.020467102527618408,-0.09939807653427124,-0.03741363046001567,draw
0.0,0.0,0.0,-0.03147900104522705,-0.03625220060348511,-0.017301088032297685,-0.05795019865036011,-0.10133671760559082,-0.03012589162307222,-0.046214938163757324,-0.155629962682724,-0.04403737915771444,-0.01340186595916748,-0.17228174209594727,-0.05732286704795797,-0.03805553913116455,-0.21005594730377197,-0.019888328221611573,-0.041496336460113525,-0.30923208594322205,-0.039639808070830895,-0.04102301597595215,-0.36420685052871704,-0.050527948719434335,-0.03919273614883423,-0.41449686884880066,-0.0585403515221401,-0.007714331150054932,-0.1968846619129181,-0.024621499535612656,-0.008432567119598389,-0.24254709482192993,-0.05716409890072782,-0.01778310537338257,-0.17428797483444214,-0.062498833817414834,-0.021048426628112793,-0.133378803730011,-0.0581242477716728,0.01952195167541504,-0.1722864806652069,-0.03173853440301855,0.01809108257293701,-0.1994434893131256,-0.061226323080234124,0.0064411163330078125,-0.1334514021873474,-0.0530864222170635,0.0035684704780578613,-0.101887047290802,-0.0393990425588413,0.04451262950897217,-0.13839688897132874,-0.040708288383655145,0.041860222816467285,-0.1640779674053192,-0.05610221607702215,0.028872430324554443,-0.1206318736076355,-0.0470739675881191,0.024518907070159912,-0.09792149066925049,-0.03601657955067594,draw
0.0,0.0,0.0,-0.03306049108505249,-0.038262903690338135,-0.0172853151849921,-0.058139026165008545,-0.10621720552444458,-0.02993521267096355,-0.04339712858200073,-0.16064849495887756,-0.04366094978074386,-0.010170459747314453,-0.17869645357131958,-0.05681831376175239,-0.037011027336120605,-0.21219921112060547,-0.019129754840534474,-0.04068589210510254,-0.31090593338012695,-0.03877371163586929,-0.03960144519805908,-0.3661498427391052,-0.049826368554633405,-0.03766840696334839,-0.4154653698205948,-0.057827785476249005,-0.006044507026672363,-0.19892019033432007,-0.023781278967064168,-0.006197571754455566,-0.24584484100341797,-0.05699377493480995,-0.014781951904296875,-0.17915073037147522,-0.06312070773462608,-0.018698692321777344,-0.13485312461853027,-0.0588058120153363,0.021184563636779785,-0.1745433211326599,-0.03083575317184284,0.018844425678253174,-0.20020538568496704,-0.06072684363941505,0.00791943073272705,-0.13517126441001892,-0.05342851565698936,0.004219710826873779,-0.10112273693084717,-0.0397781095049794,0.046130597591400146,-0.14149188995361328,-0.039659045501750256,0.04268592596054077,-0.17037194967269897,-0.055033583059113766,0.030425548553466797,-0.12764263153076172,-0.04611907885889366,0.025760948657989502,-0.10301190614700317,-0.034916132553618695,draw
0.0,0.0,0.0,-0.032743752002716064,-0.03975725173950195,-0.018515337075854177,-0.05728644132614136,-0.10719418525695801,-0.03148610126581275,-0.04155457019805908,-0.16166254878044128,-0.045152511264944906,-0.008432209491729736,-0.1781121790409088,-0.05814226698484504,-0.03845334053039551,-0.21094834804534912,-0.020316507484579915,-0.04063522815704346,-0.30871307849884033,-0.04020869341101729,-0.03915739059448242,-0.3631131052970886,-0.051704853590393896,-0.0371127724647522,-0.41323159635066986,-0.060217074867154,-0.007216155529022217,-0.19809696078300476,-0.02445141207780921,-0.003721177577972412,-0.24339008331298828,-0.05796038341131293,-0.01252204179763794,-0.17630073428153992,-0.0645621901413449,-0.018079280853271484,-0.13393589854240417,-0.060753632154131765,0.02048516273498535,-0.17370277643203735,-0.03098284993674838,0.022024333477020264,-0.20021212100982666,-0.061565618779326314,0.009934604167938232,-0.13490265607833862,-0.05473804455604636,0.0041640400886535645,-0.10105794668197632,-0.041527267362738485,0.0452914834022522,-0.13961952924728394,-0.039375822808409566,0.04445958137512207,-0.16358298063278198,-0.05631425213422858,0.031203091144561768,-0.11977887153625488,-0.04842263069357955,0.024497628211975098,-0.0948438048362732,-0.03781258669104659,draw
